shipment_id,origin_country,destination_country,transport_mode,rfq_sent_at,quote_received_at,customs_status,supplier_id,supplier_compliance_flag,fulfilment_status,quote_response_hours
SHP-003809,Rivermark,Westhaven,road,2026-03-05 17:23:16,2026-03-06 05:40:40,cleared,SUP-0344,True,on_time,12.29
SHP-003810,Lowvale,Northland,air,2026-01-19 23:20:47,2026-01-20 20:36:23,cleared,SUP-0332,True,on_time,21.26
SHP-003811,Lowvale,Westhaven,sea,2026-04-18 02:40:06,2026-04-18 04:19:06,cleared,SUP-0305,True,on_time,1.65
SHP-003812,Southport,Eastoria,air,2026-01-12 11:39:48,2026-01-16 02:55:24,pending,SUP-0062,False,on_time,87.26
SHP-003813,Westhaven,Highmere,rail,2026-01-31 10:31:27,2026-02-02 04:03:15,cleared,SUP-0145,True,late,41.53
SHP-003814,Eastoria,Westhaven,air,2026-02-17 01:23:47,2026-02-17 03:30:59,cleared,SUP-0137,True,on_time,2.12
SHP-003815,Lowvale,Centralia,air,2026-03-02 03:30:06,2026-03-02 08:51:06,cleared,SUP-0058,True,on_time,5.35
SHP-003816,Rivermark,Westhaven,road,2026-03-24 11:46:21,2026-03-27 01:23:33,cleared,SUP-0315,False,on_time,61.62
SHP-003817,Highmere,Centralia,sea,2026-01-27 06:46:58,2026-01-27 14:50:34,cleared,SUP-0297,True,on_time,8.06
SHP-003818,Eastoria,Rivermark,air,2026-01-17 09:51:50,2026-01-18 04:38:38,cleared,SUP-0195,True,on_time,18.78
SHP-003819,Southport,Northland,road,2026-01-08 07:28:38,2026-01-09 03:06:26,cleared,SUP-0300,True,on_time,19.63
SHP-003820,Westhaven,Northland,sea,2026-01-27 08:34:38,2026-01-27 14:28:38,cleared,SUP-0286,True,on_time,5.9
SHP-003821,Lowvale,Highmere,road,2026-02-26 02:24:36,2026-02-26 15:16:12,cleared,SUP-0119,True,late,12.86
SHP-003822,Eastoria,Southport,road,2026-05-08 22:42:49,2026-05-09 03:39:49,cleared,SUP-0282,False,on_time,4.95
SHP-003823,Southport,Centralia,road,2026-02-23 01:59:31,2026-02-23 15:50:31,cleared,SUP-0101,True,on_time,13.85
SHP-003824,Rivermark,Lowvale,air,2026-02-17 00:14:53,2026-02-17 23:38:17,cleared,SUP-0043,True,on_time,23.39
SHP-003825,Lowvale,Rivermark,sea,2025-12-07 16:03:34,2025-12-08 14:30:34,cleared,SUP-0225,True,on_time,22.45
SHP-003826,Northland,Lowvale,road,2026-04-23 09:54:30,2026-04-24 09:07:06,cleared,SUP-0289,True,on_time,23.21
SHP-003827,Southport,Eastoria,sea,2026-04-07 19:12:11,2026-04-09 11:18:11,cleared,SUP-0180,True,late,40.1
SHP-003828,Southport,Westhaven,air,2026-02-17 16:29:45,2026-02-18 01:05:45,cleared,SUP-0236,True,on_time,8.6
SHP-003829,Northland,Highmere,road,2026-04-15 09:57:36,2026-04-15 15:17:24,cleared,SUP-0330,True,on_time,5.33
SHP-003830,Centralia,Westhaven,road,2026-04-30 13:56:34,2026-05-01 04:12:10,pending,SUP-0236,False,late,14.26
SHP-003831,Highmere,Rivermark,sea,2026-01-19 16:54:25,2026-01-20 03:05:49,pending,SUP-0297,True,on_time,10.19
SHP-003832,Southport,Northland,sea,2026-05-15 01:36:03,2026-05-15 19:05:27,pending,SUP-0304,True,on_time,17.49
SHP-003833,Highmere,Northland,rail,2025-12-27 23:09:16,2025-12-28 13:35:40,cleared,SUP-0269,True,on_time,14.44
SHP-003834,Lowvale,Highmere,air,2026-01-29 12:07:19,2026-01-30 10:42:07,delayed,SUP-0322,True,on_time,22.58
SHP-003835,Highmere,Centralia,rail,2026-01-18 06:50:03,2026-01-18 14:53:03,cleared,SUP-0046,True,on_time,8.05
SHP-003836,Westhaven,Northland,road,2026-02-06 21:33:58,2026-02-07 07:03:58,pending,SUP-0211,True,late,9.5
SHP-003837,Eastoria,Westhaven,rail,2025-11-27 09:33:40,2025-11-27 17:30:04,cleared,SUP-0084,True,on_time,7.94
SHP-003838,Southport,Westhaven,road,2026-03-07 18:04:01,2026-03-09 02:20:13,cleared,SUP-0087,True,on_time,32.27
SHP-003839,Centralia,Northland,road,2026-05-05 07:26:21,2026-05-06 03:40:45,cleared,SUP-0152,True,on_time,20.24
SHP-003840,Northland,Westhaven,road,2025-12-31 11:43:26,2026-01-02 06:58:26,cleared,SUP-0026,True,on_time,43.25
SHP-003841,Northland,Highmere,road,2026-04-11 10:59:54,2026-04-11 17:44:54,rejected,SUP-0027,True,failed,6.75
SHP-003842,Highmere,Southport,air,2025-12-16 20:33:39,2025-12-17 01:55:51,cleared,SUP-0044,True,on_time,5.37
SHP-003843,Eastoria,Centralia,sea,2025-11-21 16:06:07,2025-11-22 07:39:43,cleared,SUP-0264,True,on_time,15.56
SHP-003844,Lowvale,Centralia,road,2026-01-08 03:48:26,2026-01-08 23:53:50,delayed,SUP-0139,True,on_time,20.09
SHP-003845,Westhaven,Rivermark,air,2026-03-05 23:07:50,2026-03-06 08:24:02,cleared,SUP-0306,True,on_time,9.27
SHP-003846,Lowvale,Centralia,air,2026-03-11 22:17:52,2026-03-12 19:31:04,cleared,SUP-0051,True,on_time,21.22
SHP-003847,Eastoria,Southport,road,2026-03-10 23:30:48,2026-03-11 16:42:12,cleared,SUP-0092,True,late,17.19
SHP-003848,Southport,Westhaven,air,2026-04-07 08:00:38,2026-04-07 11:22:14,cleared,SUP-0312,True,on_time,3.36
SHP-003849,Southport,Eastoria,road,2026-02-07 14:34:00,2026-02-08 08:50:12,delayed,SUP-0204,False,on_time,18.27
SHP-003850,Southport,Westhaven,air,2026-01-14 20:12:27,2026-01-15 01:04:39,delayed,SUP-0084,True,on_time,4.87
SHP-003851,Rivermark,Northland,road,2025-12-18 02:48:02,2025-12-18 04:47:26,cleared,SUP-0155,True,on_time,1.99
SHP-003852,Lowvale,Centralia,air,2025-12-26 14:49:54,2025-12-27 06:11:30,cleared,SUP-0238,True,late,15.36
SHP-003853,Southport,Lowvale,sea,2026-01-21 13:47:44,2026-01-21 23:39:56,cleared,SUP-0053,False,on_time,9.87
SHP-003854,Centralia,Eastoria,sea,2026-01-02 04:28:35,2026-01-02 18:44:11,cleared,SUP-0059,True,on_time,14.26
SHP-003855,Southport,Westhaven,rail,2026-01-31 06:41:36,2026-01-31 09:06:48,cleared,SUP-0184,True,late,2.42
SHP-003856,Eastoria,Southport,road,2026-03-09 03:55:24,2026-03-10 09:39:48,delayed,SUP-0007,True,on_time,29.74
SHP-003857,Centralia,Westhaven,road,2026-04-29 08:15:49,2026-04-30 06:56:37,cleared,SUP-0081,True,on_time,22.68
SHP-003858,Westhaven,Eastoria,air,2026-01-05 05:41:48,2026-01-07 04:55:00,cleared,SUP-0226,True,late,47.22
SHP-003859,Rivermark,Southport,road,2026-02-23 11:25:31,2026-02-23 19:34:31,cleared,SUP-0334,False,late,8.15
SHP-003860,Rivermark,Westhaven,road,2026-03-05 10:41:31,2026-03-06 08:37:19,delayed,SUP-0155,True,on_time,21.93
SHP-003861,Rivermark,Northland,sea,2026-03-25 15:12:22,2026-03-25 19:17:10,cleared,SUP-0150,True,on_time,4.08
SHP-003862,Westhaven,Rivermark,sea,2026-03-31 12:07:42,2026-04-02 04:56:18,cleared,SUP-0345,True,on_time,40.81
SHP-003863,Rivermark,Lowvale,sea,2026-01-23 01:40:31,2026-01-25 08:42:19,rejected,SUP-0177,True,on_time,55.03
SHP-003864,Centralia,Rivermark,road,2026-01-07 11:44:29,2026-01-08 22:16:53,cleared,SUP-0344,True,on_time,34.54
SHP-003865,Lowvale,Highmere,road,2026-04-15 18:01:49,2026-04-16 16:57:37,cleared,SUP-0164,True,on_time,22.93
SHP-003866,Southport,Highmere,road,2026-04-27 01:24:28,2026-04-27 06:17:52,delayed,SUP-0332,True,on_time,4.89
SHP-003867,Eastoria,Lowvale,sea,2026-02-21 09:39:04,2026-02-21 21:13:16,cleared,SUP-0021,True,on_time,11.57
SHP-003868,Westhaven,Rivermark,road,2026-04-08 00:32:10,2026-04-08 22:33:22,cleared,SUP-0315,True,on_time,22.02
SHP-003869,Southport,Lowvale,road,2026-03-23 03:01:29,2026-03-24 20:27:53,cleared,SUP-0042,True,on_time,41.44
SHP-003870,Centralia,Eastoria,air,2026-04-11 03:16:12,2026-04-11 20:49:48,cleared,SUP-0336,True,on_time,17.56
SHP-003871,Northland,Rivermark,rail,2026-02-21 18:51:11,2026-02-22 08:32:35,cleared,SUP-0338,True,on_time,13.69
SHP-003872,Lowvale,Westhaven,road,2026-02-16 00:07:50,2026-02-16 09:06:02,cleared,SUP-0213,True,on_time,8.97
SHP-003873,Northland,Westhaven,air,2025-12-21 04:32:15,2025-12-22 02:30:27,pending,SUP-0132,True,on_time,21.97
SHP-003874,Centralia,Eastoria,road,2026-04-09 19:28:41,2026-04-10 00:13:41,cleared,SUP-0101,True,late,4.75
SHP-003875,Northland,Westhaven,sea,2026-04-21 21:21:58,2026-04-22 12:26:46,cleared,SUP-0107,True,on_time,15.08
SHP-003876,Southport,Westhaven,sea,2026-01-25 21:46:18,2026-01-26 08:13:18,cleared,SUP-0220,True,on_time,10.45
SHP-003877,Northland,Southport,sea,2025-12-21 09:20:50,2025-12-24 01:29:50,cleared,SUP-0255,True,late,64.15
SHP-003878,Eastoria,Rivermark,road,2025-12-15 16:45:57,2025-12-15 20:51:21,pending,SUP-0239,True,failed,4.09
SHP-003879,Westhaven,Southport,sea,2026-04-07 09:24:58,2026-04-09 05:15:22,pending,SUP-0058,True,on_time,43.84
SHP-003880,Southport,Rivermark,road,2026-03-04 15:36:08,2026-03-06 12:34:20,cleared,SUP-0118,True,late,44.97
SHP-003881,Rivermark,Eastoria,rail,2026-02-21 08:13:51,2026-02-22 04:49:15,delayed,SUP-0062,True,on_time,20.59
SHP-003882,Highmere,Rivermark,road,2025-12-24 06:14:12,2025-12-27 02:36:24,delayed,SUP-0112,True,on_time,68.37
SHP-003883,Westhaven,Northland,rail,2026-05-15 13:34:22,2026-05-16 13:17:34,cleared,SUP-0083,False,on_time,23.72
SHP-003884,Lowvale,Centralia,rail,2026-05-10 05:15:03,2026-05-10 13:56:27,cleared,SUP-0014,True,late,8.69
SHP-003885,Southport,Lowvale,sea,2026-03-03 19:03:10,2026-03-03 20:28:58,cleared,SUP-0191,True,on_time,1.43
SHP-003886,Northland,Westhaven,air,2026-03-23 03:33:38,2026-03-23 16:04:50,cleared,SUP-0279,True,on_time,12.52
SHP-003887,Centralia,Lowvale,road,2025-11-29 22:13:23,2025-12-02 01:19:23,cleared,SUP-0329,True,on_time,51.1
SHP-003888,Southport,Centralia,rail,2026-02-28 06:16:11,2026-02-28 21:13:11,pending,SUP-0108,True,failed,14.95
SHP-003889,Centralia,Westhaven,sea,2025-11-25 02:08:31,2025-11-25 10:18:07,cleared,SUP-0158,True,on_time,8.16
SHP-003890,Lowvale,Rivermark,air,2026-04-30 10:51:16,2026-05-01 07:53:04,pending,SUP-0001,True,on_time,21.03
SHP-003891,Southport,Westhaven,sea,2026-05-01 22:24:27,2026-05-02 04:47:51,cleared,SUP-0293,True,on_time,6.39
SHP-003892,Rivermark,Highmere,road,2025-12-02 22:55:00,2025-12-03 22:53:12,cleared,SUP-0306,False,on_time,23.97
SHP-003893,Rivermark,Westhaven,road,2026-04-26 08:38:57,2026-04-26 11:36:33,cleared,SUP-0268,True,on_time,2.96
SHP-003894,Rivermark,Lowvale,sea,2026-03-28 06:37:19,2026-03-29 04:27:43,cleared,SUP-0225,False,late,21.84
SHP-003895,Westhaven,Northland,air,2025-11-27 22:36:19,2025-11-28 10:17:43,cleared,SUP-0275,True,failed,11.69
SHP-003896,Westhaven,Rivermark,air,2026-04-15 22:35:20,2026-04-16 14:22:44,cleared,SUP-0244,True,on_time,15.79
SHP-003897,Southport,Lowvale,road,2025-11-19 18:15:45,2025-11-20 02:36:09,delayed,SUP-0044,True,late,8.34
SHP-003898,Westhaven,Lowvale,air,2026-02-06 14:23:56,2026-02-07 03:47:20,delayed,SUP-0297,True,on_time,13.39
SHP-003899,Northland,Southport,sea,2025-12-15 05:16:08,2025-12-15 20:50:20,cleared,SUP-0164,True,on_time,15.57
SHP-003900,Southport,Westhaven,sea,2026-05-01 03:03:17,2026-05-01 16:27:17,cleared,SUP-0072,True,late,13.4
SHP-003901,Centralia,Highmere,sea,2026-03-20 23:47:40,2026-03-21 18:26:40,cleared,SUP-0289,True,on_time,18.65
SHP-003902,Lowvale,Westhaven,rail,2026-01-02 11:04:11,2026-01-02 19:17:23,cleared,SUP-0028,True,failed,8.22
SHP-003903,Southport,Highmere,road,2025-12-01 17:15:55,2025-12-01 22:48:19,cleared,SUP-0178,True,on_time,5.54
SHP-003904,Highmere,Eastoria,sea,2026-04-04 20:09:39,2026-04-05 12:39:39,cleared,SUP-0019,True,late,16.5
SHP-003905,Lowvale,Centralia,rail,2025-12-17 20:21:40,2025-12-18 13:25:52,cleared,SUP-0301,False,on_time,17.07
SHP-003906,Eastoria,Rivermark,rail,2025-11-20 07:06:51,2025-11-23 21:29:03,cleared,SUP-0234,True,on_time,86.37
SHP-003907,Northland,Rivermark,road,2025-12-30 23:49:10,2026-01-01 00:26:22,cleared,SUP-0035,False,late,24.62
SHP-003908,Centralia,Eastoria,road,2026-02-24 17:23:53,2026-02-25 10:13:41,cleared,SUP-0008,True,on_time,16.83
SHP-003909,Northland,Highmere,sea,2026-02-15 01:40:15,2026-02-19 00:58:51,cleared,SUP-0268,True,failed,95.31
SHP-003910,Eastoria,Westhaven,sea,2026-01-29 23:45:11,2026-02-01 05:53:35,delayed,SUP-0255,True,on_time,54.14
SHP-003911,Lowvale,Northland,rail,2025-11-30 06:13:47,2025-11-30 09:52:11,cleared,SUP-0239,True,on_time,3.64
SHP-003912,Eastoria,Lowvale,sea,2026-03-18 11:49:58,2026-03-19 06:41:34,cleared,SUP-0015,True,on_time,18.86
SHP-003913,Lowvale,Centralia,rail,2026-03-22 08:32:33,2026-03-23 03:18:45,pending,SUP-0337,True,on_time,18.77
SHP-003914,Northland,Southport,sea,2026-03-27 23:48:51,2026-03-28 15:30:51,delayed,SUP-0263,False,late,15.7
SHP-003915,Rivermark,Centralia,rail,2026-03-18 05:42:01,2026-03-19 02:54:01,cleared,SUP-0134,True,on_time,21.2
SHP-003916,Centralia,Highmere,air,2026-05-14 18:14:31,2026-05-15 01:44:31,delayed,SUP-0349,True,on_time,7.5
SHP-003917,Lowvale,Southport,sea,2026-02-20 08:24:23,2026-02-20 16:02:11,pending,SUP-0183,True,late,7.63
SHP-003918,Southport,Centralia,sea,2026-03-26 12:59:58,2026-03-26 16:52:10,cleared,SUP-0244,True,on_time,3.87
SHP-003919,Westhaven,Southport,road,2026-02-21 06:04:41,2026-02-22 17:10:41,cleared,SUP-0196,True,on_time,35.1
SHP-003920,Northland,Rivermark,road,2025-11-21 13:49:38,2025-11-25 03:57:26,cleared,SUP-0071,True,late,86.13
SHP-003921,Eastoria,Westhaven,sea,2025-11-19 19:19:39,2025-11-19 22:00:27,cleared,SUP-0059,True,late,2.68
SHP-003922,Northland,Southport,sea,2026-03-01 20:48:06,2026-03-01 22:26:30,cleared,SUP-0206,True,on_time,1.64
SHP-003923,Northland,Southport,rail,2026-03-05 15:21:26,2026-03-05 19:19:02,cleared,SUP-0084,True,on_time,3.96
SHP-003924,Rivermark,Highmere,road,2026-02-06 09:29:18,2026-02-07 08:14:54,pending,SUP-0287,True,on_time,22.76
SHP-003925,Lowvale,Northland,rail,2025-11-20 19:44:29,2025-11-21 15:53:29,cleared,SUP-0319,True,on_time,20.15
SHP-003926,Centralia,Lowvale,air,2025-11-21 18:27:41,2025-11-22 04:57:41,cleared,SUP-0169,True,on_time,10.5
SHP-003927,Highmere,Centralia,air,2026-03-01 07:46:37,2026-03-01 12:19:37,cleared,SUP-0189,True,on_time,4.55
SHP-003928,Centralia,Southport,air,2026-04-07 18:10:26,2026-04-10 03:02:02,cleared,SUP-0190,True,late,56.86
SHP-003929,Northland,Lowvale,rail,2026-01-10 20:53:47,2026-01-11 19:43:35,cleared,SUP-0331,True,on_time,22.83
SHP-003930,Highmere,Eastoria,air,2026-03-02 13:13:56,2026-03-03 08:45:44,cleared,SUP-0341,True,on_time,19.53
SHP-003931,Rivermark,Lowvale,road,2026-01-13 04:34:38,2026-01-13 13:52:38,cleared,SUP-0068,True,on_time,9.3
SHP-003932,Rivermark,Eastoria,road,2025-11-21 20:24:08,2025-11-22 08:30:08,cleared,SUP-0200,True,on_time,12.1
SHP-003933,Northland,Southport,air,2026-02-24 01:00:29,2026-02-24 08:29:53,cleared,SUP-0291,True,on_time,7.49
SHP-003934,Eastoria,Southport,rail,2026-04-25 10:05:57,2026-04-25 23:40:09,cleared,SUP-0187,True,late,13.57
SHP-003935,Rivermark,Lowvale,rail,2026-04-03 00:46:15,2026-04-03 07:00:39,cleared,SUP-0334,True,on_time,6.24
SHP-003936,Lowvale,Northland,air,2026-03-29 09:43:59,2026-03-29 13:03:11,pending,SUP-0013,True,late,3.32
SHP-003937,Centralia,Southport,road,2026-02-10 03:07:42,2026-02-10 12:16:42,cleared,SUP-0223,True,late,9.15
SHP-003938,Westhaven,Eastoria,sea,2026-04-24 01:31:32,2026-04-24 17:03:56,cleared,SUP-0074,True,on_time,15.54
SHP-003939,Southport,Northland,road,2026-05-14 04:21:47,2026-05-14 12:10:59,pending,SUP-0112,True,on_time,7.82
SHP-003940,Westhaven,Rivermark,road,2025-12-23 07:57:21,2025-12-24 07:27:57,cleared,SUP-0325,True,late,23.51
SHP-003941,Centralia,Westhaven,road,2025-12-09 07:14:40,2025-12-13 04:15:52,cleared,SUP-0125,True,late,93.02
SHP-003942,Rivermark,Westhaven,road,2026-05-15 18:55:46,2026-05-16 02:01:10,cleared,SUP-0157,True,on_time,7.09
SHP-003943,Highmere,Westhaven,road,2025-12-07 05:22:01,2025-12-07 14:30:25,pending,SUP-0089,True,on_time,9.14
SHP-003944,Southport,Lowvale,road,2026-02-28 08:19:30,2026-03-01 05:25:30,cleared,SUP-0074,True,on_time,21.1
SHP-003945,Westhaven,Lowvale,sea,2025-12-17 10:25:28,2025-12-17 14:45:52,cleared,SUP-0110,True,on_time,4.34
SHP-003946,Eastoria,Centralia,rail,2026-01-04 07:30:29,2026-01-04 10:51:29,cleared,SUP-0016,True,on_time,3.35
SHP-003947,Northland,Westhaven,road,2025-12-25 18:58:48,2025-12-26 17:12:36,cleared,SUP-0084,True,on_time,22.23
SHP-003948,Southport,Westhaven,air,2026-03-18 20:54:00,2026-03-22 19:13:12,cleared,SUP-0068,True,on_time,94.32
SHP-003949,Northland,Lowvale,road,2026-02-28 17:58:28,2026-03-01 09:55:28,cleared,SUP-0087,True,late,15.95
SHP-003950,Eastoria,Centralia,sea,2026-01-06 12:51:57,2026-01-07 11:17:09,pending,SUP-0094,True,on_time,22.42
SHP-003951,Centralia,Rivermark,road,2026-04-25 19:41:10,2026-04-26 13:59:10,pending,SUP-0100,True,on_time,18.3
SHP-003952,Rivermark,Westhaven,road,2026-01-26 08:19:37,2026-01-26 14:17:49,cleared,SUP-0041,True,on_time,5.97
SHP-003953,Northland,Centralia,sea,2026-01-09 10:20:07,2026-01-09 20:03:55,cleared,SUP-0132,True,on_time,9.73
SHP-003954,Centralia,Westhaven,rail,2026-04-21 21:11:01,2026-04-25 06:39:49,cleared,SUP-0196,False,late,81.48
SHP-003955,Highmere,Eastoria,rail,2026-02-03 14:11:00,2026-02-04 02:36:12,cleared,SUP-0058,False,on_time,12.42
SHP-003956,Northland,Southport,road,2025-12-03 20:46:05,2025-12-04 10:38:17,cleared,SUP-0341,True,failed,13.87
SHP-003957,Northland,Eastoria,sea,2026-01-29 23:03:29,2026-01-30 04:52:41,pending,SUP-0117,True,on_time,5.82
SHP-003958,Rivermark,Eastoria,rail,2026-02-05 08:44:12,2026-02-09 03:25:36,cleared,SUP-0265,True,late,90.69
SHP-003959,Eastoria,Westhaven,road,2026-02-15 15:35:47,2026-02-16 03:02:11,pending,SUP-0014,True,on_time,11.44
SHP-003960,Northland,Eastoria,air,2026-03-08 05:36:46,2026-03-08 07:57:46,cleared,SUP-0322,True,late,2.35
SHP-003961,Southport,Westhaven,sea,2026-01-04 17:56:34,2026-01-05 14:22:58,cleared,SUP-0330,True,on_time,20.44
SHP-003962,Northland,Rivermark,sea,2026-04-02 21:52:07,2026-04-03 03:41:19,cleared,SUP-0320,True,on_time,5.82
SHP-003963,Highmere,Rivermark,road,2026-01-01 09:04:58,2026-01-01 18:22:58,cleared,SUP-0101,True,late,9.3
SHP-003964,Northland,Highmere,sea,2026-01-15 18:29:42,2026-01-16 15:21:54,cleared,SUP-0173,True,failed,20.87
SHP-003965,Centralia,Northland,air,2026-03-31 08:22:37,2026-03-31 14:27:25,cleared,SUP-0280,True,on_time,6.08
SHP-003966,Rivermark,Eastoria,rail,2026-04-28 07:33:39,2026-04-29 00:15:39,cleared,SUP-0174,True,on_time,16.7
SHP-003967,Highmere,Westhaven,air,2026-05-02 03:51:32,2026-05-02 19:05:20,cleared,SUP-0212,True,on_time,15.23
SHP-003968,Eastoria,Westhaven,air,2025-12-04 04:12:50,2025-12-04 16:45:14,delayed,SUP-0148,True,on_time,12.54
SHP-003969,Centralia,Lowvale,road,2026-03-25 11:08:28,2026-03-26 09:16:16,pending,SUP-0166,False,on_time,22.13
SHP-003970,Centralia,Westhaven,rail,2026-05-04 04:06:11,2026-05-05 07:42:11,cleared,SUP-0100,False,on_time,27.6
SHP-003971,Westhaven,Northland,sea,2026-03-24 17:14:22,2026-03-26 14:56:58,pending,SUP-0194,True,failed,45.71
SHP-003972,Rivermark,Highmere,rail,2026-04-15 00:26:18,2026-04-15 17:02:54,cleared,SUP-0262,True,late,16.61
SHP-003973,Highmere,Centralia,air,2025-11-24 16:10:20,2025-11-25 03:26:32,cleared,SUP-0028,True,late,11.27
SHP-003974,Lowvale,Westhaven,sea,2025-12-06 16:15:21,2025-12-06 20:44:09,cleared,SUP-0230,True,on_time,4.48
SHP-003975,Rivermark,Southport,sea,2026-02-05 05:14:44,2026-02-06 02:46:32,cleared,SUP-0082,True,on_time,21.53
SHP-003976,Southport,Lowvale,road,2026-01-31 04:00:37,2026-01-31 11:07:49,cleared,SUP-0076,False,on_time,7.12
SHP-003977,Westhaven,Northland,sea,2026-01-30 18:14:58,2026-02-02 15:21:34,cleared,SUP-0021,True,on_time,69.11
SHP-003978,Lowvale,Rivermark,sea,2026-03-05 20:17:14,2026-03-06 15:43:38,cleared,SUP-0297,True,on_time,19.44
SHP-003979,Eastoria,Rivermark,road,2026-02-18 22:51:23,2026-02-19 19:01:35,delayed,SUP-0343,False,on_time,20.17
SHP-003980,Rivermark,Lowvale,sea,2025-11-29 10:01:35,2025-12-03 08:17:47,cleared,SUP-0200,True,failed,94.27
SHP-003981,Southport,Northland,road,2026-03-22 03:58:23,2026-03-22 10:42:11,cleared,SUP-0338,True,on_time,6.73
SHP-003982,Southport,Westhaven,sea,2025-11-20 08:33:10,2025-11-20 12:48:46,pending,SUP-0195,True,on_time,4.26
SHP-003983,Northland,Centralia,road,2026-04-04 00:00:27,2026-04-05 08:04:39,cleared,SUP-0335,True,on_time,32.07
SHP-003984,Westhaven,Eastoria,air,2025-12-21 19:13:02,2025-12-22 16:57:26,delayed,SUP-0126,True,on_time,21.74
SHP-003985,Westhaven,Centralia,road,2025-12-04 13:51:25,2025-12-05 02:43:01,cleared,SUP-0316,True,on_time,12.86
SHP-003986,Rivermark,Lowvale,rail,2026-02-23 14:01:15,2026-02-25 09:18:03,cleared,SUP-0023,True,on_time,43.28
SHP-003987,Centralia,Eastoria,road,2026-05-01 16:02:03,2026-05-02 18:30:15,cleared,SUP-0228,True,on_time,26.47
SHP-003988,Centralia,Rivermark,road,2026-02-10 18:40:38,2026-02-10 21:29:50,rejected,SUP-0146,True,on_time,2.82
SHP-003989,Southport,Rivermark,rail,2026-03-23 17:59:51,2026-03-24 09:38:51,cleared,SUP-0235,True,late,15.65
SHP-003990,Highmere,Rivermark,sea,2026-04-19 19:58:13,2026-04-21 12:59:25,cleared,SUP-0167,True,on_time,41.02
SHP-003991,Lowvale,Eastoria,road,2026-01-21 20:20:41,2026-01-22 09:23:05,cleared,SUP-0158,True,on_time,13.04
SHP-003992,Highmere,Eastoria,air,2026-03-08 09:35:41,2026-03-10 00:41:41,cleared,SUP-0258,True,on_time,39.1
SHP-003993,Westhaven,Southport,air,2026-05-04 02:53:48,2026-05-04 19:40:36,cleared,SUP-0105,True,on_time,16.78
SHP-003994,Eastoria,Northland,air,2025-12-07 00:55:49,2025-12-07 14:52:49,cleared,SUP-0063,True,failed,13.95
SHP-003995,Northland,Highmere,sea,2026-05-11 06:32:28,2026-05-11 13:49:16,pending,SUP-0215,True,late,7.28
SHP-003996,Southport,Westhaven,air,2026-03-01 01:54:43,2026-03-01 21:57:07,delayed,SUP-0333,True,on_time,20.04
SHP-003997,Centralia,Rivermark,sea,2026-05-16 00:04:18,2026-05-16 13:40:54,cleared,SUP-0051,True,late,13.61
SHP-003998,Centralia,Westhaven,rail,2025-11-26 18:49:03,2025-11-27 10:50:15,pending,SUP-0231,True,on_time,16.02
SHP-003999,Highmere,Westhaven,sea,2026-01-02 03:18:05,2026-01-02 20:51:05,cleared,SUP-0202,True,on_time,17.55
SHP-004000,Northland,Westhaven,road,2025-12-29 13:47:12,2025-12-30 07:44:48,cleared,SUP-0224,True,late,17.96
SHP-004001,Eastoria,Westhaven,road,2026-05-12 12:44:54,2026-05-12 22:07:06,cleared,SUP-0254,True,on_time,9.37
SHP-004002,Rivermark,Eastoria,road,2026-05-06 02:13:47,2026-05-09 00:44:59,cleared,SUP-0003,True,on_time,70.52
SHP-004003,Highmere,Centralia,air,2026-04-01 22:48:23,2026-04-02 09:20:11,pending,SUP-0240,True,on_time,10.53
SHP-004004,Lowvale,Northland,sea,2026-05-09 20:48:53,2026-05-10 04:09:17,cleared,SUP-0157,True,failed,7.34
SHP-004005,Westhaven,Rivermark,rail,2026-03-08 13:55:03,2026-03-08 20:34:03,cleared,SUP-0029,True,on_time,6.65
SHP-004006,Westhaven,Southport,sea,2026-02-18 20:30:14,2026-02-22 11:54:50,cleared,SUP-0041,True,on_time,87.41
SHP-004007,Centralia,Eastoria,road,2026-01-10 03:54:23,2026-01-10 14:06:59,cleared,SUP-0268,True,on_time,10.21
SHP-004008,Centralia,Northland,sea,2025-11-27 13:30:23,2025-11-28 03:36:23,cleared,SUP-0211,True,late,14.1
SHP-004009,Highmere,Southport,sea,2026-05-16 23:24:22,2026-05-17 22:20:46,delayed,SUP-0293,True,on_time,22.94
SHP-004010,Rivermark,Southport,sea,2025-12-02 22:59:56,2025-12-03 02:02:56,delayed,SUP-0218,False,on_time,3.05
SHP-004011,Westhaven,Rivermark,road,2026-03-31 10:10:51,2026-03-31 15:51:39,pending,SUP-0182,True,on_time,5.68
